Data,Produto,Título,URL,Texto
2024-02-27,ETANOL/CEPEA,Maior demanda impulsiona cotação do hidratado em SP -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-maior-demanda-impulsiona-cotacao-do-hidratado-em-sp.aspx,"Cepea, 27/02/2024 – Levantamento do Cepea mostra que o volume de etanol hidratado negociado no mercado spot do estado de São Paulo na semana passada cresceu 54,5% em relação ao período anterior. Segundo pesquisadores do Cepea, esse cenário foi verificado mesmo com a entressafra de 2023/24 chegando ao fim e está atrelado à boa retomada das vendas do bicombustível desde o segundo semestre de 2023 nos principais estados consumidores. Assim, entre 19 e 23 de fevereiro, o Indicador CEPEA/ESALQ do hidratado fechou a R$ 2,1438/litro (líquido de ICMS e PIS/Cofins), alta de 0,66% frente ao anterior. Já para o anidro, o Indicador CEPEA/ESALQ caiu 0,84% no mesmo comparativo, para R$ 2,3701/litro (líquido de PIS/Cofins). Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-02-27,AÇÚCAR/CEPEA,Demanda retraída pressiona cotações -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-demanda-retraida-pressiona-cotacoes.aspx,"Cepea, 27/02/2024 – Após atingirem a casa dos R$ 148/saca de 50 kg na semana do carnaval, os preços do açúcar cristal branco voltaram a cair nos últimos dias no mercado spot do estado de São Paulo. Segundo pesquisadores do Cepea, a demanda retraída, com compradores adquirindo apenas pequenas quantidades para necessidades mais imediatas, explica o movimento de baixa nas cotações. Diante da menor procura, agentes das usinas ofertaram o cristal branco a preços inferiores, mesmo com o volume restrito disponível neste período de entressafra. De 19 a 23 de fevereiro, a média do Indicador CEPEA/ESALQ foi de R$ 146,07/sc de 50 kg, queda de 1,01% em relação à do período anterior. Comparando o fechamento das últimas duas sextas-feiras, o recuo foi de 2,14%. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-02-20,AÇÚCAR/CEPEA,Indicador sobe e volta a operar em torno de R$ 148/sc -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-indicador-sobe-e-volta-a-operar-em-torno-de-r-148-sc.aspx,"Cepea, 20/02/2024 – Apesar de a última semana ter sido mais curta devido ao recesso de carnaval, o ritmo de negócios envolvendo o açúcar cristal branco se manteve firme no mercado spot do estado de São Paulo no período. Quanto aos preços, pesquisadores do Cepea indicam que registraram pequenas altas, sustentados pelo avanço da entressafra e pela consequente redução na oferta do cristal do tipo Icumsa até 180. Diante disso, na semana passada, o Indicador CEPEA/ESALQ do cristal branco voltou a operar na casa dos R$ 148/saca. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-02-20,ETANOL/CEPEA,"Com vendedor flexível, preços caem -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-com-vendedor-flexivel-precos-caem.aspx,"Cepea, 20/02/2024 – O período pós-carnaval foi marcado por reposições de volumes de etanol. Segundo pesquisadores do Cepea, compradores adquiriram o biocombustível em usinas paulistas e também em outros estados do Centro-Sul. Do lado vendedor, a postura foi relativamente firme ao longo do período, mas algumas usinas acabaram cedendo aos preços propostos pelo comprador, cenário que resultou em queda nos valores médios. Esse comportamento do vendedor – de comercializar o etanol no curto prazo nos atuais preços – reflete a incerteza destes agentes quanto aos valores de negociação nas próximas semanas – vale lembrar que a entrada da próxima temporada 2024/25 se aproxima. Nesse cenário, de 14 a 16 de fevereiro, o Indicador CEPEA/ESALQ do etanol hidratado fechou a R$ 2,1297/litro (líquido de ICMS e PIS/Cofins), baixa de 1,63% frente ao da semana anterior. No caso do etanol anidro, a média CEPEA/ESALQ foi de R$ 2,3902/litro (líquido de PIS/Cofins), recuo de 2,31% no mesmo comparativo. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-02-15,AÇÚCAR/CEPEA,Cristal tem preços firmes em semana pré-carnaval -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-cristal-tem-precos-firmes-em-semana-pre-carnaval.aspx,"Cepea, 15/02/2024 – Os preços médios do açúcar cristal branco no spot do estado de São Paulo estiveram firmes na semana que antecedeu o carnaval. Segundo pesquisadores do Cepea, a demanda, apesar de não se mostrar muito aquecida, deu sustentação às cotações, contexto que manteve estável a liquidez. A oferta por parte das usinas, em especial para o açúcar de melhor qualidade (o Icumsa até 180), tem sido restrita neste período de entressafra da safra 2023/24. Boa parte dos estoques segue comprometida com as exportações. De 5 a 9 de fevereiro, o Indicador do Açúcar Cristal CEPEA/ESALQ teve média de R$ 145,84/saca de 50 kg, alta de 0,41% em relação à do período anterior. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-02-15,ETANOL/CEPEA,"Preço do hidratado pouco se altera, enquanto anidro sobe -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-preco-do-hidratado-pouco-se-altera-enquanto-anidro-sobe.aspx,"Cepea, 15/02/2024 – Os preços do etanol hidratado em São Paulo permaneceram praticamente estáveis na semana que antecedeu o recesso de carnaval, enquanto os do anidro subiram. Entre 5 e 9 de fevereiro, o Indicador CEPEA/ESALQ desse combustível fechou à média de R$ 2,1650/litro (líquido de ICMS e PIS/Cofins), ligeira queda de 0,48% frente ao período anterior. Já para o anidro, o Indicador CEPEA/ESALQ foi de R$ 2,4467/litro (líquido de PIS/Cofins), elevação de 3,26%. Segundo pesquisadores do Cepea, a vantagem competitiva do biocombustível na ponta varejista resulta em saídas fortes, o que, consequentemente, dá suporte aos valores dos etanóis. Além disso, negócios realizados em semanas anteriores deixaram o vendedor em situação mais confortável e, com isso, firmes nos preços pedidos. Do lado da demanda, porém, algumas distribuidoras trabalharam com menor intensidade, tendo em vista os atuais volumes expressivos disponíveis para esse momento em tanque nas usinas. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-02-06,AÇÚCAR/CEPEA,Indicador recua 5% em janeiro -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-indicador-recua-5-em-janeiro.aspx,"Cepea, 06/02/2024 – Em janeiro, primeiro mês oficial de entressafra da temporada 2023/24, os preços do açúcar cristal branco caíram no mercado spot do estado de São Paulo. A média do Indicador CEPEA/ESALQ foi de R$ 145,04/saca de 50 kg, 5,32% menor que a de dez/23. Segundo pesquisadores do Cepea, apesar do leve aumento na liquidez entre a segunda e terceira semanas do mês, a demanda enfraquecida predominou, impedindo uma valorização no balanço do período. De modo geral, os preços da saca de 50 quilos do cristal oscilaram entre os patamares de R$ 144 a R$146 ao longo de janeiro. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-02-06,ETANOL/CEPEA,Vendas de hidratado são as maiores desde out/20 -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-vendas-de-hidratado-sao-as-maiores-desde-out-20.aspx,"Cepea, 06/02/2024 – Dados do Cepea mostram que o volume de etanol hidratado vendido pelas usinas do estado de São Paulo em janeiro cresceu 35% em relação ao mês anterior, superando em quase três vezes o do mesmo período do ano passado. Nesse cenário, as vendas do primeiro mês de 2024 não apenas consolidaram-se como recorde da safra 2023/24, como também foram as maiores desde outubro/20. Segundo pesquisadores do Cepea, o suporte continua vindo das vendas aquecidas de hidratado na ponta varejista no mercado paulista e de outros estados. Do lado vendedor, a postura foi firme ao longo de janeiro, apesar dos estoques mais altos de etanol para este período de entressafra na comparação com igual intervalo de 2023. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-01-30,ETANOL/CEPEA,"Hidratado sobe 7% e anidro, 4% na semana -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-hidratado-sobe-7-e-anidro-4-na-semana.aspx,"Cepea, 30/01/2024 – Na última semana, o Indicador CEPEA/ESALQ do etanol hidratado em São Paulo fechou à média de R$ 2,0359/litro (líquido de ICMS e PIS/Cofins), forte alta de 7,08% frente ao período anterior – é a maior elevação semanal da safra 23/24, com os preços voltando aos patamares de dez/23. Para o anidro, o Indicador foi de R$ 2,1974/litro (líquido de PIS/Cofins), alta de 4,31% em igual comparativo. Segundo pesquisadores do Cepea, a paridade vantajosa nas bombas tem garantido vendas aquecidas do hidratado nos postos não só de São Paulo, mas de outros estados brasileiros. Além disso, a proximidade da mudança tributária nos valores da gasolina já no começo do próximo mês, que pode elevar o preço do combustível fóssil, e do carnaval também resultou em aquecimento dos negócios. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-01-30,AÇÚCAR/CEPEA,Saca de 50 kg do cristal oscila de R$ 143 a R$ 145 -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-saca-de-50-kg-do-cristal-oscila-de-r-143-a-r-145.aspx,"Cepea, 30/01/2024 – Levantamentos do Cepea mostram que os preços do açúcar cristal branco praticados no spot paulista vêm oscilando pouco ao longo da segunda quinzena de janeiro, entre os patamares de R$ 143 a R$ 145/saca de 50 kg. Na última semana, a média do Indicador CEPEA/ESALQ, cor Icumsa de 130 a 180, foi de R$ 144,26/sc de 50 kg, pequena queda de 0,17% em relação à do período anterior. Mesmo com as cotações internacionais do açúcar demerara em alta, a estabilidade do cristal no mercado doméstico reflete principalmente a demanda por compras a pronta-entrega ainda desaquecida. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-01-23,AÇÚCAR/CEPEA,Vendas domésticas perdem vantagem sobre exportação -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-vendas-domesticas-perdem-vantagem-sobre-exportacao.aspx,"Cepea, 23/01/2024 – As vendas de açúcar cristal branco no mercado spot do estado de São Paulo perderam vantagem sobre as exportações na última semana. Segundo pesquisadores do Cepea, essa mudança se deve às altas internacionais do açúcar demerara, refletindo o clima seco no Brasil e a queda na produtividade dos canaviais da Índia e da Tailândia. De 15 a 19 de janeiro, enquanto a média semanal do Indicador de Açúcar Cristal CEPEA/ESALQ foi de R$ 144,51/saca de 50 kg, a das cotações do contrato nº 11 da ICE Futures (vencimento Março/24) foi de R$ 149,36/sc. Assim, as vendas externas remuneraram 3,36% a mais que as internas. Para esse cálculo, foram considerados US$ 68,45/tonelada de fobização, US$ 129,24/t de prêmio de qualidade e R$ 4,9172 de dólar. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-01-23,ETANOL/CEPEA,Vendas de hidratado são as maiores da safra 2023/24 -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-vendas-de-hidratado-sao-as-maiores-da-safra-2023-24.aspx,"Cepea, 23/01/2024 – As vendas de etanol hidratado pelas usinas paulistas cresceram expressivos 31,4% na última semana, em relação ao período anterior, atingindo o maior volume da safra 2023/24. Segundo pesquisadores do Cepea, a necessidade de repor estoques e a boa vantagem do biocombustível nas bombas fizeram com que distribuidoras adquirissem grandes quantidades de hidratado. Além disso, o possível aumento do ICMS na gasolina, no diesel e no biodiesel previsto para o início do próximo mês levou unidades a adiantarem as compras do biocombustível. De 15 a 19 de janeiro, o Indicador CEPEA/ESALQ do hidratado em São Paulo fechou a R$ 1,9012/litro (líquido de ICMS e PIS/Cofins), alta de 3,14% frente à semana anterior. Para o anidro, o Indicador CEPEA/ESALQ foi de R$ 2,1067/litro (líquido de PIS/Cofins), elevação de 2,48%. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-01-16,ETANOL/CEPEA,"Vendas crescem, mas preços seguem em queda -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-vendas-crescem-mas-precos-seguem-em-queda.aspx,"Cepea, 16/01/2024 – Ainda que o volume de etanol hidratado negociado no mercado spot paulista e captado pelo Cepea de 8 a 12 de janeiro tenha sido o segundo maior de toda safra 2023/24 – atrás apenas de quantidade registrada em meados de dezembro –, os preços do biocombustível seguiram em queda. Segundo pesquisadores do Cepea, valores mais baixos foram praticados por usinas paulistas no início da semana passada, mas, com o avançar do período, um número expressivo de unidades passou a ficar mais firme nos preços de negociação. Por outro lado, ainda existem algumas unidades com necessidade de vender os estoques. De 8 a 12 de janeiro, o Indicador CEPEA/ESALQ do etanol hidratado em São Paulo fechou em R$ 1,8434/litro (líquido de ICMS e PIS/Cofins), queda de 1,64% frente ao do período anterior, sinalizando que a oferta ainda é grande. No caso do etanol anidro, o Indicador CEPEA/ESALQ foi de R$ 2,0557/litro (líquido de PIS/Cofins), baixa de 3,32% na última semana frente ao período anterior. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-01-16,AÇÚCAR/CEPEA,"Demanda se aquece, e preço volta a subir no spot paulista -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-demanda-se-aquece-e-preco-volta-a-subir-no-spot-paulista.aspx,"Cepea, 16/01/2024 – As negociações envolvendo açúcar cristal branco no mercado spot do estado de São Paulo ganharam um pouco de ritmo nestes últimos dias. Segundo pesquisadores do Cepea, esse cenário se deve à maior demanda – alguns agentes buscaram adquirir novos lotes do adoçante. Diante do maior interesse comprador, usinas aumentaram os valores de suas ofertas, uma vez que grande parte do açúcar produzido segue contratado. E os avanços nas cotações do açúcar demerara na Bolsa de Nova York (ICE Futures) também influenciaram a valorização doméstica do adoçante. Pesquisadores do Cepea indicam que há fortes especulações de que, caso a alta internacional do açúcar se mantenha, o preço da saca do cristal no mercado doméstico volte a alcançar elevados patamares nesta entressafra 2023/24. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-01-09,AÇÚCAR/CEPEA,Cristal branco se desvaloriza na primeira semana do ano -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-cristal-branco-se-desvaloriza-na-primeira-semana-do-ano.aspx,"Cepea, 9/01/2024 – Levantamentos do Cepea mostram que os preços do açúcar cristal branco negociado no spot de São Paulo caíram na primeira semana de 2024.  De 2 a 5 de janeiro, a média do Indicador CEPEA/ESALQ (cor Icumsa de 130 a 180) foi de R$ 146,52/sc de 50 kg, recuo de 2,09% sobre a do período anterior. No acumulado dos cinco primeiros dias do ano, a desvalorização foi de 4,73%. Muitos agentes ainda estão fora do mercado spot, em férias coletivas, o que mantém enfraquecidas a oferta e também a demanda. Assim, a liquidez captada pelo Cepea foi baixa, concentrada em um número reduzido de negócios envolvendo pequenas quantidades. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-01-09,ETANOL/CEPEA,Hidratado inicia 2024 em queda; anidro tem pequena alta -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-hidratado-inicia-2024-em-queda-anidro-tem-pequena-alta.aspx,"Cepea, 9/01/2024 – Os preços do etanol hidratado negociado no spot do estado de São Paulo iniciam o ano em queda. De 2 a 5 de janeiro, o Indicador CEPEA/ESALQ teve média de R$ 1,8741/litro (líquido de ICMS e PIS/Cofins), baixa de 1,38% comparando-se com a semana anterior; para o anidro, o Indicador CEPEA/ESALQ registrou pequena variação positiva de 0,8% no mesmo período, a R$ 2,1262/litro (líquido de PIS/Cofins). Segundo pesquisadores do Cepea, mesmo em um cenário de maior demanda de hidratado – algumas distribuidoras precisaram repor estoques de produtos vendidos entre o Natal e Ano Novo –, os negócios foram realizados a preços menores. Já outros compradores se abastecem com produto adquirido via contratos, sem grande necessidade de atuar no spot. A pressão também vem da oferta expressiva de hidratado ainda nos tanques. Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-12-19,ETANOL/CEPEA,"Hidratado recua mais 6% e anidro, 7% na semana -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-hidratado-recua-mais-6-e-anidro-7-na-semana.aspx,"Cepea, 19/12/2023 – Os preços do etanol seguem em queda no mercado spot paulista. Na última semana (de 11 a 15 de dezembro), o Indicador CEPEA/ESALQ do hidratado fechou na média de R$ 1,8588/litro (líquido de ICMS e PIS/Cofins), forte recuo de 6,14% frente à da semana anterior. Para o anidro, a baixa foi ainda mais expressiva no período, de 7,04%, com o Indicador a R$ 2,1337/litro (líquido de PIS/Cofins). Segundo pesquisadores do Cepea, a pressão vem principalmente da oferta elevada. Além do maior volume produzido nesta temporada 2023/24, as vendas de biocombustíveis nas bombas abaixo do esperado, mesmo com vantagem frente à gasolina, e as desvalorizações externas do petróleo reforçam o movimento de queda nos preços domésticos dos etanóis. Do lado das distribuidoras, o interesse seguiu baixo nos últimos dias – essas empresas ainda trabalham com estoques adquiridos em outros períodos, com novos negócios pontuais sendo realizados a valores menores para retiradas mais estendidas. Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-12-19,AÇÚCAR/CEPEA,Cristal volta a cair no spot paulista -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-cristal-volta-a-cair-no-spot-paulista.aspx,"Cepea, 19/12/2023 – Pressionada pela forte queda registrada na última sexta-feira, a média do Indicador CEPEA/ESALQ do açúcar cristal branco (estado de São Paulo) baixou para R$ 153,78/saca de 50 kg na semana passada, recuo de 1,08% em relação à do período anterior – na sexta, 15, o Indicador fechou a R$ 151,88/sc. Segundo pesquisadores do Cepea, a desvalorização no encerramento da semana esteve atrelada à flexibilidade por parte de algumas usinas. Como a demanda neste final de ano tem se mostrado pouco aquecida e os preços do açúcar demerara vêm caindo no mercado internacional, parte das usinas paulistas aceitou negociar a valores menores. Quanto à safra 2023/24, de 1º de abril/23 a 1º de dezembro/23, a região Centro-Sul do Brasil produziu 40,817 milhões de toneladas de açúcar, forte aumento de 23,5% em relação ao mesmo período do ano passado, segundo dados da Unica. Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-12-12,AÇÚCAR/CEPEA,Cristal em SP retoma vantagem sobre exportação -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-cristal-em-sp-retoma-vantagem-sobre-exportacao.aspx,"Cepea, 12/12/2023 – Os preços do açúcar cristal branco no spot do estado de São Paulo iniciaram dezembro na casa dos R$ 155,00/saca de 50 kg, retomando vantagem sobre o mercado externo, que registrou queda no período. Levantamentos do Cepea mostram que, enquanto a média semanal do Indicador de Açúcar Cristal CEPEA/ESALQ fechou em R$ 155,46/sc de 4 a 8 de dezembro, a das cotações do contrato nº 11 da ICE Futures (vencimento Março/24) foi de R$ 151,12/sc. Assim, o spot paulista remunerou 2,87% a mais que as vendas externas – cenário que não era observado desde o início de julho. Para esse cálculo, foram considerados US$ 70,89/tonelada de fobização, US$ 112,00/t de prêmio de qualidade e R$ 4,9238 de dólar. Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-12-12,ETANOL/CEPEA,"Há seis semanas em queda, hidratado fecha abaixo de R$ 2/litro -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-ha-seis-semanas-em-queda-hidratado-fecha-abaixo-de-r-2-litro.aspx,"Cepea, 12/12/2023 – Mesmo com usinas do estado de São Paulo já em entressafra, os preços dos etanóis seguiram em queda na última semana – para o hidratado, foi o sexto período consecutivo de baixa. Segundo pesquisadores do Cepea, a pressão veio sobretudo da maior oferta no spot paulista, tendo em vista que muitas unidades estão disponibilizando o produto estocado e pretendem fechar o balanço contábil do ano. A entrada de etanol de outros estados também seguiu aquecida, reforçando o aumento da oferta de combustível no mercado de SP. Além disso, as novas desvalorizações do barril do petróleo nas bolsas internacionais – o combustível fóssil voltou a operar na casa dos US$ 70 – fizeram com que compradores testassem preços mais baixos em parte das regiões produtoras, e, em alguns casos, o vendedor acabou cedendo. Entre 4 e 8 de dezembro, o Indicador CEPEA/ESALQ do hidratado, segmento produtor do estado de São Paulo, fechou a R$ 1,9803/litro (líquido de ICMS e PIS/Cofins), recuo de 3,6% frente ao do período anterior – o Indicador não fechava abaixo de R$ 2/litro desde outubro de 2020, quando esteve em R$ 1,8945/litro. Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-12-05,AÇÚCAR/CEPEA,Mês se encerra com Indicador em queda -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-mes-se-encerra-com-indicador-em-queda.aspx,"Cepea, 5/12/2023 – Devido à lentidão no mercado, os preços médios do açúcar cristal branco caíram na última semana de novembro no spot paulista. No período, a média do Indicador CEPEA/ESALQ, cor Icumsa de 130 a 180, foi de R$ 154,60/saca de 50 kg, queda de 0,91% frente à da semana anterior (R$ 156,03/sc de 50 kg). De acordo com informações do Cepea, a baixa nos valores se deve, principalmente, à menor demanda na pronta-entrega. Apesar da retração, as cotações atuais ainda operam acima das praticadas no mesmo período do ano passado, tendo em vista que usinas priorizam as exportações do açúcar, o que, por sua vez, limita a oferta no mercado interno.Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-12-05,ETANOL/CEPEA,Indicadores recuam no encerramento de novembro -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-indicadores-recuam-no-encerramento-de-novembro-1.aspx,"Cepea, 5/12/2023 – Os preços dos etanóis anidro e hidratado caíram na última semana de novembro. Segundo pesquisadores do Cepea, a pressão veio do crescimento no volume ofertado, da entrada de etanol de outros estados da região Centro-Sul e da demanda ainda pequena. Entre 27 de novembro e 1º de dezembro, o Indicador CEPEA/ESALQ do etanol hidratado, segmento produtor do estado de São Paulo, fechou a R$ 2,0536/litro (líquido de ICMS e PIS/Cofins), baixa de 1,63% frente ao do período anterior. Para o etanol anidro, o Indicador CEPEA/ESALQ fechou a R$ 2,3858/litro, valor líquido de impostos (PIS/Cofins), queda de 1,32% no mesmo comparativo.Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-11-28,AÇÚCAR/CEPEA,"Preços oscilam neste final de mês, mas quedas prevalecem -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-precos-oscilam-neste-final-de-mes-mas-quedas-prevalecem.aspx,"Cepea, 28/11/2012 – Os preços do açúcar cristal branco estão oscilando no no mercado spot do estado de São Paulo neste encerramento de novembro. Pesquisadores do Cepea destacam, contudo, que as quedas prevalecem. No geral, a demanda no mercado doméstico não tem mostrado sinais de aquecimento, o que fez com que algumas usinas baixassem os valores da saca, em especial para o cristal tipo Icumsa 180. Já para o tipo de melhor qualidade, o cristal Icumsa 150, os preços seguiram firmes, uma vez que as exportações seguem aquecidas. Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-11-28,ETANOL/CEPEA,"Oferta aumenta em SP, e cotações caem -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-oferta-aumenta-em-sp-e-cotacoes-caem.aspx,"Cepea, 28/11/2023 – O ritmo de negócios envolvendo etanol esteve aquecido na última semana. Dados do Cepea mostram que, no período entre 20 e 24 de novembro, o volume de etanol hidratado negociado no estado de São Paulo cresceu expressivos 80% frente ao período anterior. Segundo pesquisadores do Cepea, esse cenário é resultado da maior oferta de etanol a preços menores e da participação mais intensa de algumas distribuidoras no spot paulista. Quanto aos preços, de 20 a 24 de novembro, o Indicador CEPEA/ESALQ do etanol hidratado fechou em R$ 2,0877/litro (líquido de ICMS e PIS/Cofins), queda de 2,54% frente ao do período anterior. Para o etanol anidro, o Indicador CEPEA/ESALQ foi de R$ 2,4176/litro (líquido de PIS/Cofins), recuo de 2,13% no mesmo comparativo. Para as próximas semanas, as expectativas de colaboradores do Cepea são de maior oferta. Ainda assim, os preços podem se estabilizar, devido ao típico aquecimento na demanda em período de final de ano, quando a circulação de veículos tende a crescer. Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-11-21,AÇÚCAR/CEPEA,Baixa liquidez mantém Indicador com pequenas variações -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-baixa-liquidez-mantem-indicador-com-pequenas-variacoes.aspx,"Cepea, 21/11/2023 – O ritmo de negócios no mercado spot paulista de açúcar segue lento, com a média dos preços praticamente estável. Além do feriado do dia 15 (Proclamação da República), as compras para pronta-entrega não mostram sinais de aquecimento neste final de ano, segundo pesquisadores do Cepea. Com o mercado internacional favorável, compradores têm optado pelos contratos para assegurar o abastecimento, inclusive os de pequeno porte, que normalmente negociam no spot. Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-11-21,ETANOL/CEPEA,"Em final de safra, hidratado tem nova queda em SP -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-em-final-de-safra-hidratado-tem-nova-queda-em-sp.aspx,"Cepea, 21/11/2023 – A moagem da safra 2023/24 vai se aproximando do fim, e os preços do etanol hidratado seguem em queda no mercado spot do estado de São Paulo.  De 13 a 17 de novembro, o Indicador CEPEA/ESALQ teve média de R$ 2,1420/litro (líquido de ICMS e PIS/Cofins), queda de 2% frente à do período anterior. Segundo pesquisadores do Cepea, demandantes reduziram o ritmo de compras, se mostrando abastecidas com as aquisições realizadas anteriormente. Do lado vendedor, agentes de usinas, com volumes expressivos do biocombustível nos tanques, precisaram ceder nos preços. Além disso, as fortes desvalorizações do petróleo nas últimas semanas também influenciaram o mercado paulista, à medida que geraram expectativa de que a Petrobras possa reajustar negativamente o preço da gasolina A nas refinarias. Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-11-14,AÇÚCAR/CEPEA,Indicador volta a se enfraquecer -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-indicador-volta-a-se-enfraquecer.aspx,"Cepea, 14/11/2023 – Os preços médios do açúcar cristal branco voltaram a se enfraquecer no mercado spot do estado de São Paulo. Segundo pesquisadores do Cepea, algumas usinas reduziram os valores de suas ofertas, tendo em vista que muitos compradores vêm resistindo aos altos preços da saca do cristal. Assim, os volumes envolvidos nas negociações captadas pelo Cepea também têm sido menores. Já no mercado internacional, além da baixa exportação por parte da Índia e Tailândia, o atraso nos embarques de açúcar no Brasil, devido a problemas logísticos do País, reforça o movimento de alta nas cotações do demerara. Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-11-14,ETANOL/CEPEA,Hidratado se desvaloriza em SP -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-hidratado-se-desvaloriza-em-sp.aspx,"Cepea, 14/11/2023 – As negociações envolvendo etanol seguem lentas no mercado spot do estado de São Paulo. Levantamento do Cepea mostra que algumas usinas chegaram a elevar a oferta de etanol no spot, mas o interesse do comprador foi pequeno. Segundo pesquisadores do Cepea, as desvalorizações externas do petróleo têm gerado expectativa de queda do preço da gasolina nas bombas, contexto que deixa demandantes com receio de realizar compras imediatas. De 6 a 10 de novembro, o Indicador CEPEA/ESALQ do etanol hidratado fechou em R$ 2,1857/litro (líquido de ICMS e PIS/Cofins), queda de 0,96% frente ao do período anterior. Fonte: Cepea (www.cepea.esalq.usp.br)"
2023-11-07,AÇÚCAR/CEPEA,"Apesar da baixa liquidez, Indicador avança -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-apesar-da-baixa-liquidez-indicador-avanca.aspx,"Cepea, 7/11/2023 – Os preços médios do açúcar cristal branco praticados no mercado spot do estado de São Paulo registram pequenos aumentos neste começo de novembro, mesmo em meio à baixa liquidez. Na semana passada, devido ao feriado na quinta-feira, 2 (Dia de Finados), as negociações no spot estiveram concentradas somente nos três primeiros dias úteis do período, e os volumes captados pelo Cepea foram pequenos. No mercado internacional, pesquisadores do Cepea destacam que os valores seguem fortalecidos, diante de preocupações com a oferta de açúcar na atual temporada mundial (2023/24). A Índia, segundo maior produtor global da commodity, e a Tailândia, segundo maior exportador de açúcar, têm problemas na produção de cana-de-açúcar, devido à falta de chuvas. Já o Brasil, que poderia amenizar a escassez mundial do produto, está passando por um congestionamento nos principais portos do País. Fonte: Cepea (www.cepea.esalq.usp.br)"
